date,WILLLRGCAP,WILLSMLCAP,BAMLCC4A0710YTRIV,VIXCLS
1999-12-15,29766.93,23970.01,168.82,22.03
1999-12-16,29896.08,24245.36,168.32,21.91
1999-12-17,29959.5,24330.65,168.26,21.35
1999-12-20,29924.11,24355.37,167.89,23.78
1999-12-21,30300.74,24881.76,167.79,22.66
1999-12-22,30398.87,24966.38,167.66,22.43
1999-12-23,30829.22,25202.61,167.47,21.12
1999-12-24,30829.22,25202.61,167.51,21.12
1999-12-27,30750.22,25200.74,167.84,23.07
1999-12-28,30789.33,25362.82,167.56,22.97
1999-12-29,30939.79,25736.39,168.08,23.09
1999-12-30,30957.18,25696.0,168.31,24.76
1999-12-31,31074.97,26060.39,167.71,24.64
2000-01-03,30852.25,25760.92,166.47,24.21
2000-01-04,29620.95,24753.36,167.24,27.01
2000-01-05,29613.42,24730.12,166.17,26.41
2000-01-06,29441.74,24462.78,166.73,25.73
2000-01-07,30402.18,25137.99,167.02,21.72
2000-01-10,30864.21,25908.65,166.82,21.71
2000-01-11,30372.83,25496.29,165.98,22.5
2000-01-12,30203.82,25217.36,165.77,22.84
2000-01-13,30664.45,25739.28,166.47,21.71
2000-01-14,31020.51,26054.19,165.81,19.66
2000-01-17,31020.51,26054.19,165.89,19.66
2000-01-18,30871.71,26327.99,165.34,21.5
2000-01-19,30968.16,26648.64,165.6,21.72
2000-01-20,30776.66,26984.09,165.21,21.75
2000-01-21,30762.36,27369.31,165.15,20.82
2000-01-24,29917.34,26854.9,166.29,24.07
2000-01-25,30095.54,26873.24,166.36,23.02
2000-01-26,29948.1,26861.13,166.42,23.03
2000-01-27,29832.5,26743.18,166.47,23.54
2000-01-28,29011.8,25950.1,166.87,26.14
2000-01-31,29619.4,25537.58,166.5,24.95
2000-02-01,29996.43,25869.85,166.95,23.45
2000-02-02,29994.12,26154.84,167.19,23.12
2000-02-03,30396.75,26761.66,168.48,22.01
2000-02-04,30351.41,26903.75,167.95,21.54
2000-02-07,30390.76,27260.41,166.83,22.79
2000-02-08,30743.9,27592.28,167.27,21.25
2000-02-09,30123.27,27409.4,166.41,22.9
2000-02-10,30284.32,27699.04,165.94,23.07
2000-02-11,29687.66,27536.57,166.31,24.42
2000-02-14,29720.73,27797.53,167.35,24.38
2000-02-15,29966.13,27738.44,167.14,22.92
2000-02-16,29703.18,27982.26,167.1,23.51
2000-02-17,29732.67,28460.34,166.91,23.17
2000-02-18,28893.69,27899.97,167.81,26.0
2000-02-21,28893.69,27899.97,167.91,26.0
2000-02-22,28993.83,27679.59,169.36,25.86
2000-02-23,29333.68,28106.77,168.51,23.89
2000-02-24,29280.57,28322.71,169.42,24.38
2000-02-25,28880.57,28459.3,169.37,25.2
2000-02-28,29154.85,28502.02,168.03,24.68
2000-02-29,29636.62,29481.8,167.62,23.37
2000-03-01,29976.43,30157.23,168.01,21.64
2000-03-02,29977.38,29940.85,167.8,21.06
2000-03-03,30654.3,30717.73,168.03,19.21
2000-03-06,30312.49,30839.22,167.81,21.5
2000-03-07,29584.48,30641.85,168.08,24.31
2000-03-08,29795.76,30811.03,168.13,23.82
2000-03-09,30558.53,31493.98,168.59,22.21
2000-03-10,30421.94,31448.45,168.18,21.24
2000-03-13,30081.36,30686.39,168.28,22.85
2000-03-14,29475.19,29787.19,168.88,24.41
2000-03-15,29975.06,29042.13,169.02,22.34
2000-03-16,31412.22,29668.52,169.42,20.77
2000-03-17,31600.91,29753.73,170.01,22.37
2000-03-20,31258.99,28452.14,170.19,22.96
2000-03-21,32020.23,28387.74,170.57,21.7
2000-03-22,32294.09,29412.51,170.69,21.49
2000-03-23,32837.64,29558.46,171.22,22.26
2000-03-24,32881.66,29580.03,170.11,23.31
2000-03-27,32773.31,29482.48,169.86,24.53
2000-03-28,32387.23,28774.35,170.13,24.86
2000-03-29,32260.38,27907.67,170.15,24.1
2000-03-30,31804.32,27188.25,169.96,25.47
2000-03-31,32164.82,27542.29,170.32,24.11
2000-04-03,31876.4,26351.07,170.96,24.03
2000-04-04,31623.15,25634.78,172.3,27.12
2000-04-05,31548.99,25953.09,172.0,28.41
2000-04-06,31930.99,26650.75,171.77,27.15
2000-04-07,32336.44,27175.43,172.11,24.39
2000-04-10,31831.41,26194.47,172.72,25.99
2000-04-11,31622.4,25746.75,171.56,27.25
2000-04-12,30800.78,24891.7,170.72,28.98
2000-04-13,30244.84,24603.85,171.06,29.4
2000-04-14,28376.44,22807.41,171.3,33.49
2000-04-17,29282.46,22887.62,170.61,28.95
2000-04-18,30292.18,24165.27,170.18,26.12
2000-04-19,30009.07,24258.85,170.88,27.02
2000-04-20,30081.13,24104.17,170.95,25.85
2000-04-21,30081.13,24104.17,170.95,25.85
2000-04-24,29871.61,23587.85,171.18,27.37
2000-04-25,30963.77,24512.55,169.73,25.24
2000-04-26,30579.76,24308.13,169.73,26.97
2000-04-27,30784.65,24598.12,168.33,26.19
2000-04-28,30717.82,25010.5,167.77,26.2
2000-05-01,31068.53,25779.2,167.43,25.88
2000-05-02,30459.69,25212.87,166.93,28.5
2000-05-03,29842.33,24724.61,166.23,31.63
2000-05-04,29804.81,25056.46,165.78,30.77
2000-05-05,30250.09,25452.11,165.19,27.53
2000-05-08,30013.52,25009.62,164.76,28.2
2000-05-09,29705.53,24665.19,165.09,28.93
2000-05-10,28975.2,23897.78,165.84,29.87
2000-05-11,29560.88,24581.58,166.16,27.76
2000-05-12,29820.4,24568.92,165.29,26.05
2000-05-15,30499.34,24906.7,165.68,24.86
2000-05-16,30876.64,25271.98,165.95,24.34
2000-05-17,30466.9,25025.83,165.44,23.98
2000-05-18,30177.48,24634.15,164.73,23.96
2000-05-19,29473.83,24086.75,165.15,25.44
2000-05-22,29318.22,23780.39,166.08,26.0
2000-05-23,28660.0,23284.74,165.85,25.87
2000-05-24,29181.07,23372.83,165.69,24.32
2000-05-25,28803.72,23084.72,166.07,24.58
2000-05-26,28761.46,23037.18,166.66,24.47
2000-05-29,28761.46,23037.18,166.76,24.47
2000-05-30,29831.07,23830.57,166.27,23.62
2000-05-31,29771.06,23795.36,166.95,23.65
2000-06-01,30480.06,24457.94,167.95,22.36
2000-06-02,31275.34,25410.84,168.5,21.48
2000-06-05,31100.02,25494.89,169.2,22.71
2000-06-06,30825.84,25417.09,169.08,23.05
2000-06-07,31187.58,25711.63,169.48,22.48
2000-06-08,30975.39,25641.1,169.62,22.77
2000-06-09,30915.4,25995.69,169.68,22.14
2000-06-12,30589.74,25543.93,170.23,22.32
2000-06-13,31084.05,25682.98,170.1,21.67
2000-06-14,31047.93,25638.03,170.72,21.48
2000-06-15,31220.52,25697.47,170.8,20.68
2000-06-16,30971.63,25667.72,171.61,20.5
2000-06-19,31519.12,25860.28,171.55,20.63
2000-06-20,31392.77,25978.33,171.35,20.88
2000-06-21,31481.35,26106.14,170.58,20.61
2000-06-22,30884.8,25620.03,170.51,22.0
2000-06-23,30582.19,25449.45,169.95,22.34
2000-06-26,30857.57,25730.76,170.88,22.45
2000-06-27,30708.24,25579.62,170.9,21.8
2000-06-28,30867.75,26155.35,170.72,20.29
2000-06-29,30623.36,26147.0,171.42,19.7
2000-06-30,30895.38,25941.94,171.58,19.54
2000-07-03,31197.0,26256.83,172.08,19.83
2000-07-04,31197.0,26256.83,172.11,19.83
2000-07-05,30694.48,25921.88,172.25,21.16
2000-07-06,30969.47,26135.24,171.7,20.94
2000-07-07,31448.97,26452.66,172.17,19.22
2000-07-10,31368.35,26611.57,171.97,20.33
2000-07-11,31431.21,26601.71,171.84,20.11
2000-07-12,31775.39,27156.77,171.59,20.03
2000-07-13,31919.21,27325.36,172.5,20.03
2000-07-14,32253.91,27354.21,171.74,19.32
2000-07-17,32275.2,27503.82,171.32,19.45
2000-07-18,31860.01,27046.19,171.49,19.75
2000-07-19,31536.89,26610.03,171.54,19.65
2000-07-20,31935.07,26968.62,173.15,18.94
2000-07-21,31575.08,26395.2,173.35,18.94
2000-07-24,31150.84,25977.19,173.1,19.92
2000-07-25,31342.33,25954.77,173.16,19.39
2000-07-26,30908.77,25911.12,173.24,19.67
2000-07-27,30747.1,25273.9,173.51,19.6
2000-07-28,30062.52,24742.85,173.35,20.84
2000-07-31,30346.64,25177.2,173.22,20.74
2000-08-01,30453.58,25076.26,173.71,20.55
2000-08-02,30454.85,25180.66,174.02,20.0
2000-08-03,30809.52,25165.29,174.32,19.99
2000-08-04,31063.64,25451.64,174.95,18.62
2000-08-07,31427.39,25727.53,174.58,19.03
2000-08-08,31486.88,25659.3,175.03,18.79
2000-08-09,31279.77,25585.21,175.11,19.18
2000-08-10,31007.15,25254.79,175.56,19.19
2000-08-11,31271.61,25576.2,175.07,18.55
2000-08-14,31685.72,25776.05,175.34,17.88
2000-08-15,31541.37,25594.85,175.25,17.98
2000-08-16,31457.32,25742.07,175.05,18.02
2000-08-17,31837.25,25932.87,175.22,17.48
2000-08-18,31742.16,25953.68,175.6,17.05
2000-08-21,31896.32,26026.94,175.69,17.35
2000-08-22,31892.77,26041.1,175.64,17.47
2000-08-23,32096.37,26055.84,176.07,17.38
2000-08-24,32174.22,26324.89,176.17,17.04
2000-08-25,32142.12,26417.43,176.23,16.53
2000-08-28,32308.05,26492.07,175.8,16.54
2000-08-29,32253.72,26682.33,175.44,16.89
2000-08-30,32178.71,26804.44,175.61,17.69
2000-08-31,32540.52,27068.85,176.18,16.84
2000-09-01,32632.06,27287.81,176.94,17.53
2000-09-04,32632.06,27287.81,177.04,17.53
2000-09-05,32322.89,27077.18,177.06,19.82
2000-09-06,31949.63,26922.3,176.75,20.79
2000-09-07,32188.53,27246.34,176.37,19.42
2000-09-08,31971.79,26908.59,176.67,18.46
2000-09-11,31851.89,26802.94,176.42,18.4
2000-09-12,31707.19,26729.23,176.38,18.59
2000-09-13,31796.6,26774.74,176.89,18.32
2000-09-14,31749.94,27084.92,176.44,18.26
2000-09-15,31391.98,26672.54,176.17,18.52
2000-09-18,30878.82,25905.88,176.03,20.25
2000-09-19,31270.65,26203.84,176.36,19.54
2000-09-20,31149.24,26130.38,175.99,19.93
2000-09-21,31063.57,25761.48,176.25,20.18
2000-09-22,31137.59,25978.6,176.72,20.74
2000-09-25,30962.09,25881.01,176.95,21.41
2000-09-26,30697.11,25631.91,177.18,21.88
2000-09-27,30684.81,25456.66,177.36,21.67
2000-09-28,31395.83,26228.45,177.61,19.47
2000-09-29,30967.44,26054.06,177.93,20.57
2000-10-02,30812.68,25583.63,177.82,21.23
2000-10-03,30459.87,25201.81,177.37,21.85
2000-10-04,30658.34,25329.46,177.08,21.54
2000-10-05,30637.89,25042.38,177.41,21.03
2000-10-06,30014.82,24402.08,177.66,22.71
2000-10-09,29911.38,24305.62,177.8,24.02
2000-10-10,29519.54,23903.05,177.86,24.86
2000-10-11,29006.02,23572.28,177.99,26.57
2000-10-12,28193.81,23004.04,178.51,30.51
2000-10-13,29264.66,23882.96,178.28,27.6
2000-10-16,29327.51,23949.88,178.12,26.79
2000-10-17,28783.3,23391.25,178.9,27.84
2000-10-18,28579.31,23135.65,178.66,28.72
2000-10-19,29618.59,23931.64,178.67,25.09
2000-10-20,29865.4,24293.02,178.84,24.24
2000-10-23,29856.43,24352.41,179.57,24.69
2000-10-24,29834.42,24267.16,179.19,24.28
2000-10-25,29123.25,23627.93,178.73,26.65
2000-10-26,29111.16,23840.71,178.82,28.62
2000-10-27,29422.58,23881.3,178.49,26.47
2000-10-30,29688.55,23922.18,178.29,25.46
2000-10-31,30472.65,24768.56,177.88,23.63
2000-11-01,30321.44,24703.24,178.21,24.28
2000-11-02,30592.79,25247.28,178.33,23.92
2000-11-03,30566.0,25320.28,177.47,23.67
2000-11-06,30644.67,25130.56,177.26,24.52
2000-11-07,30629.48,25205.18,177.38,24.91
2000-11-08,30033.06,24895.87,177.51,25.66
2000-11-09,29774.22,24545.44,178.16,27.2
2000-11-10,28999.34,23836.94,178.27,28.53
2000-11-13,28615.24,23588.72,178.72,29.06
2000-11-14,29375.47,24141.73,178.91,26.81
2000-11-15,29554.34,24361.91,179.36,26.15
2000-11-16,29099.52,23854.73,179.84,25.05
2000-11-17,28946.42,23816.81,179.39,24.81
2000-11-20,28274.33,23182.04,179.32,27.43
2000-11-21,28303.78,23031.33,179.32,26.62
2000-11-22,27724.13,22548.77,179.9,27.71
2000-11-23,27724.13,22548.77,179.93,27.71
2000-11-24,28268.91,23197.41,179.53,26.0
2000-11-27,28372.26,23197.79,179.54,26.93
2000-11-28,27964.76,22535.99,179.92,27.64
2000-11-29,28073.86,22276.1,180.28,27.49
2000-11-30,27510.73,21841.19,180.96,29.65
2000-12-01,27592.8,22372.87,180.34,27.48
2000-12-04,27750.82,22142.45,180.32,27.78
2000-12-05,28990.39,23127.17,181.27,24.99
2000-12-06,28476.16,22785.12,182.49,25.07
2000-12-07,28325.51,22641.0,182.63,25.34
2000-12-08,29078.75,23539.91,182.24,22.41
2000-12-11,29383.58,24005.74,182.3,23.51
2000-12-12,29117.2,23543.23,182.5,24.88
2000-12-13,28816.3,23173.72,183.38,23.63
2000-12-14,28326.54,22720.25,184.3,24.86
2000-12-15,27753.29,22507.44,184.86,26.55
2000-12-18,27948.82,22680.15,185.25,27.7
2000-12-19,27504.03,22408.52,185.03,27.17
2000-12-20,26543.22,21649.97,186.34,31.74
2000-12-21,26693.38,21747.45,187.05,29.66
2000-12-22,27482.69,22523.88,187.13,27.55
2000-12-25,27482.69,22523.88,187.13,27.55
2000-12-26,27643.15,22716.29,186.9,28.73
2000-12-27,27985.37,23323.48,186.06,28.14
